GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
gene-KPHS_06220	258.381510160753	-1.69249521746744	0.280573722535004	-6.03226560982126	1.61676749687049e-09	1.28082441452896e-08
gene-KPHS_39200	1942.44787964318	-1.4034818852119	0.232675387923403	-6.03193099939703	1.62011957782873e-09	1.2808552735963e-08
gene-KPHS_37820	16418.2251975896	-1.14520501242373	0.189893314534214	-6.03078110060267	1.63169081501539e-09	1.28737075323459e-08
gene-KPHS_24010	192.388883440999	1.40218978520471	0.232533304299643	6.03006003560611	1.63898781380123e-09	1.29049427457343e-08
gene-KPHS_47530	1927.0784604609	1.83002333593778	0.303563458217145	6.0284704446499	1.65518658295611e-09	1.30059986376185e-08
gene-KPHS_44270	236.024599604052	1.51305496562943	0.251477528621143	6.01666070891321	1.7805172567756e-09	1.39624334983661e-08
gene-KPHS_52600	201.225875207502	1.41207895877639	0.234724306921203	6.01590426359389	1.78885275106011e-09	1.39994022987822e-08
gene-KPHS_46130	40.4247294724954	-2.57789600373108	0.428735615850015	-6.01278715466668	1.82360406962532e-09	1.4242531986205e-08
gene-KPHS_37280	192.779742408227	1.47498092003583	0.245471261070506	6.00877232472511	1.86933416068688e-09	1.45702537605151e-08
gene-KPHS_06860	1763.71266713676	1.38187483923364	0.230113249780734	6.00519457506413	1.9110258632136e-09	1.48353935485618e-08
gene-KPHS_32970	323.805479035745	1.28695075795686	0.214300981732543	6.00534233465636	1.90928621797613e-09	1.48353935485618e-08
gene-KPHS_28530	34.2702886781648	2.52523993054041	0.420803201018687	6.00099981280386	1.96106217004377e-09	1.51933193374533e-08
gene-KPHS_13410	522.613427430209	1.20796748410423	0.201426475243016	5.99706410315154	2.00916764806718e-09	1.55348842548554e-08
gene-KPHS_27750	4985.86079757725	1.481325624497	0.24720919842832	5.99219460244528	2.07027974724776e-09	1.59754521015167e-08
gene-KPHS_09160	27972.2861462286	-1.27916073661494	0.213814227492346	-5.9825800725105	2.19630478877542e-09	1.69141719390554e-08
gene-KPHS_15660	18923.5880448747	-1.55160559600806	0.259821878353646	-5.97180501441897	2.34642871801314e-09	1.80343805642919e-08
gene-KPHS_37550	6415.46963585585	1.58409866933534	0.26536052373671	5.96960937153969	2.37822292615378e-09	1.82424798264097e-08
gene-KPHS_51710	3680.38091671453	1.09713373803787	0.183828950436595	5.96823152953966	2.39838876563620e-09	1.83607345899991e-08
gene-KPHS_49460	4805.25303838702	1.56672811875381	0.262576348666169	5.96675262913987	2.42021899371501e-09	1.8491238398621e-08
gene-KPHS_21180	1185.60254735728	-1.9706606372725	0.330635090115446	-5.96022834897657	2.51885703537757e-09	1.92069059147331e-08
gene-KPHS_17710	664.555627650712	-1.33664177518141	0.224425535743334	-5.95583640138914	2.58745069392713e-09	1.96911109896108e-08
gene-KPHS_48850	210.240505770525	1.33303694506995	0.223893802297869	5.95388050668985	2.61858026198064e-09	1.98888630507214e-08
MSTRG.3694.1	86.4736414928422	-2.4226988198184	0.407159937383751	-5.95023870812463	2.67751698604355e-09	2.02966287608713e-08
gene-KPHS_48900	784.705644214763	-1.2828705023657	0.215709427990254	-5.94721572588688	2.72741861600374e-09	2.06344429930929e-08
gene-KPHS_51670	449.475601503556	1.2257069120698	0.206171231223838	5.94509187724189	2.76301835360338e-09	2.08629471777942e-08
gene-KPHS_35300	586.379275938918	-1.03901488456561	0.175343958388639	-5.92558132092976	3.11194534331239e-09	2.34518142246505e-08
gene-KPHS_11520	297.887682813556	-1.76830619399095	0.298679475977563	-5.92041414363466	3.2113190832535e-09	2.41536178518639e-08
gene-KPHS_32960	3454.57166701325	1.38374174403227	0.234430824371233	5.90255887954837	3.57906319434464e-09	2.68554801586943e-08
gene-KPHS_37110	934.230396539862	1.0073414250122	0.171031496066807	5.88980069857262	3.86661646397054e-09	2.89064550891762e-08
gene-KPHS_49700	2911.90485139635	1.25955915167426	0.213864400635621	5.8895222764086	3.87313598970338e-09	2.89064550891762e-08
gene-KPHS_06810	473.045958206642	-1.88097677207267	0.320331961676152	-5.87196095647268	4.30670186939262e-09	3.20803649847242e-08
gene-KPHS_43750	455.466228340954	1.09682159855545	0.186845783061055	5.87019723210478	4.35277001138606e-09	3.23611708923433e-08
gene-KPHS_47720	2822.58354394651	1.13567711907903	0.193837256717447	5.85892071684897	4.65885037348025e-09	3.45702793548458e-08
gene-KPHS_28610	101.328775238368	-1.48357313851369	0.253316074242104	-5.85660875628357	4.72414266246924e-09	3.49876159638047e-08
gene-KPHS_45570	268.615435768191	-1.17572896146854	0.200888438333079	-5.85264623103467	4.83812530990046e-09	3.57632742793024e-08
gene-KPHS_32410	842.698961566403	-1.16714345205042	0.199726343614407	-5.84371310728899	5.10499174556017e-09	3.76639276494954e-08
gene-KPHS_33650	503.404297512989	-1.50067346139049	0.257522136293666	-5.82735714680152	5.63120163467249e-09	4.1467096227893e-08
gene-KPHS_30770	73.6013562850768	1.63972970073863	0.281577850145441	5.82336181589452	5.76755042700111e-09	4.23903991459816e-08
gene-KPHS_35230	547.453578633574	-1.09604617290219	0.188273949968533	-5.82154978469074	5.83044322389915e-09	4.2771334921431e-08
gene-KPHS_13360	2629.71804032696	-1.07265799937245	0.18427818657331	-5.8208625736922	5.85446931904747e-09	4.28662469459044e-08
gene-KPHS_04270	4298.65111393145	1.30379949771989	0.224143576853064	5.81680508549478	5.99830155145053e-09	4.36712500902218e-08
gene-KPHS_26190	169.981259104502	1.88766047785997	0.324516011459135	5.81684851040911	5.99674415490127e-09	4.36712500902218e-08
gene-KPHS_27960	247.689722494926	1.48381379713663	0.255072516137565	5.81722335124645	5.98331715779711e-09	4.36712500902218e-08
gene-KPHS_35320	199.482390111345	-1.87237803629711	0.322344615343879	-5.80862203731757	6.29891078937561e-09	4.57736637438461e-08
