GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
gene-BTH_RS00270	227.808232996838	-2.39693993016956	0.437527726597352	-5.47837264808457	4.29255367491772e-08	1.31026500449557e-06
gene-BTH_RS12705	1395.81441368492	-1.22361550115594	0.22390182083811	-5.46496449459721	4.62999467161825e-08	1.4035860559303e-06
gene-BTH_RS06295	461.997690075089	-1.0057980905406	0.184255021398457	-5.45872825015461	4.79557084689141e-08	1.44389092301642e-06
gene-BTH_RS12650	74.3435933482464	-2.5380434288877	0.468991225237486	-5.41170770860904	6.2426527776751e-08	1.82980007907219e-06
gene-BTH_RS34890	63.5312121347659	-1.99704416088458	0.36947135644892	-5.40513933225748	6.47580332231071e-08	1.88565167793074e-06
gene-BTH_RS26865	1393.90633384064	1.37787601022434	0.256246754207378	5.37714522272244	7.56761333303589e-08	2.18916709882463e-06
gene-BTH_RS05445	493.178346138399	-2.14593497427009	0.399244889718384	-5.37498420025807	7.65893977869284e-08	2.2011991857464e-06
gene-BTH_RS12310	637.755830517045	1.15554074087332	0.215384695408609	5.36500858931098	8.09453672409323e-08	2.31138190586043e-06
gene-BTH_RS26870	2151.3591061382	1.32780605942672	0.248806307380635	5.33670578292611	9.46504382795656e-08	2.68540281939332e-06
gene-BTH_RS09075	918.152562225331	1.26199290232441	0.236675892563392	5.33215651436236	9.70532305482719e-08	2.71871897725729e-06
gene-BTH_RS18500	192.685156280231	-1.1940009372887	0.225966920466896	-5.28396339969427	1.26418518740971e-07	3.49705227467211e-06
gene-BTH_RS00770	125.46352861646	-1.80901519226695	0.3467793878878	-5.21661683321345	1.82220656887939e-07	4.97844831719765e-06
gene-BTH_RS03765	263.610820657035	-2.3694699321766	0.458243833707592	-5.17076228392539	2.33140991467033e-07	6.33056459038704e-06
gene-BTH_RS33610	403.381241581705	-2.42069259458342	0.468363538225383	-5.16840530275982	2.36099864591772e-07	6.37181707733648e-06
gene-BTH_RS00785	115.629981413556	-2.43318470500211	0.47129193351026	-5.16279726427597	2.43286589511288e-07	6.52597845561795e-06
gene-BTH_RS09485	800.167637455274	-1.18144828576813	0.229113298947841	-5.15661155940619	2.51458691928896e-07	6.66440820645087e-06
gene-BTH_RS12695	2596.34467536097	-1.08578848869148	0.210533977712482	-5.15730762553824	2.50526024880414e-07	6.66440820645087e-06
gene-BTH_RS01860	56.937764250723	-1.90352569715267	0.370518932464838	-5.13745865694275	2.78478706509241e-07	7.29317606514734e-06
gene-BTH_RS01815	217.160151919666	-1.35113603007825	0.26376814756144	-5.12243818129527	3.01609993184217e-07	7.85250488137263e-06
gene-BTH_RS28465	29476.9651609084	-1.11288427461389	0.21855141796463	-5.09209359050688	3.54131210323771e-07	9.11270195868029e-06
gene-BTH_RS24015	281.81237147209	1.26444809041252	0.248875951608793	5.08063588401704	3.76173540066681e-07	9.62395426783312e-06
gene-BTH_RS26120	424.705047359555	-1.2032938807885	0.237248324448004	-5.07187514848904	3.93914804392247e-07	1.00199248519545e-05
gene-BTH_RS11165	814.501069291567	-1.19309018281545	0.236731153596015	-5.0398528655484	4.65889883267595e-07	1.17160717235362e-05
gene-BTH_RS34670	273.461205187687	1.04545998469942	0.207397546893638	5.040850291424	4.63467938703361e-07	1.17160717235362e-05
gene-BTH_RS11870	157.641866855749	1.1562106469502	0.22947240447245	5.03856073504044	4.69045584483857e-07	1.172878958715e-05
gene-BTH_RS15325	222.447061352834	-1.12759497032437	0.223911669441431	-5.03589193514238	4.75628849058077e-07	1.17605211504528e-05
gene-BTH_RS29115	226.350820231011	-2.44056806763251	0.48898876020686	-4.99105146425055	6.00514934869899e-07	1.46844149267081e-05
gene-BTH_RS02010	245.224007144405	-2.46666093448349	0.495859340836857	-4.97451743133553	6.54103785427762e-07	1.59069415071609e-05
gene-BTH_RS03265	300.741955476625	-1.56418456403708	0.315279494343722	-4.96126323500058	7.00362022839753e-07	1.67556881788581e-05
gene-BTH_RS26105	185.193431631966	-1.77987402824247	0.35994507686092	-4.94484893018887	7.620293527984e-07	1.78451953200302e-05
gene-BTH_RS28875	34.6697892767677	-2.31555430800645	0.468969066544883	-4.93754167000019	7.91135057812265e-07	1.82373112806098e-05
gene-BTH_RS34155	569.194673948317	-1.88912168415319	0.382867656477899	-4.93413755952049	8.05056883474015e-07	1.84620816904456e-05
MSTRG.4387.1	242.148785204246	-1.31213889962293	0.267123967634679	-4.9120972230295	9.01073504411105e-07	2.0452058105249e-05
gene-BTH_RS28115	275.483043059279	-1.66250556704633	0.338797884460699	-4.90707186584924	9.24461662955119e-07	2.08758536746906e-05
gene-BTH_RS01985	145.770700314398	-2.36391979672465	0.482604467930686	-4.89825510082962	9.66914520529119e-07	2.17236734409232e-05
gene-BTH_RS33150	66.6096874780359	-1.87970238005147	0.384503013981651	-4.88865447525769	1.01527513374375e-06	2.26949885957063e-05
gene-BTH_RS16945	57.1578403027147	-2.55112141397291	0.522390991625912	-4.88354786906392	1.04193839834556e-06	2.3173966588329e-05
gene-BTH_RS34215	36.516306536007	-2.10619709236756	0.431498286292081	-4.881125045632	1.05482326785988e-06	2.33432389177391e-05
gene-BTH_RS05245	563.945312024801	-1.7381866207028	0.358111684731021	-4.85375567124643	1.21144979734713e-06	2.6543944569596e-05
gene-BTH_RS12345	219.148358071661	-1.38421474710335	0.285806602903298	-4.84318673201435	1.27773103736513e-06	2.77217528008729e-05
gene-BTH_RS01810	182.094890436954	-1.62128836877874	0.335336722899317	-4.83480710004292	1.33274809121155e-06	2.87743563497675e-05
gene-BTH_RS25535	484.525969134888	1.03416358060512	0.214878172116531	4.81279029144145	1.48837448027085e-06	3.19783759693146e-05
gene-BTH_RS12820	440.877532916751	-1.35806600093746	0.282609315545224	-4.80545377040178	1.54400913165492e-06	3.30134512884284e-05
gene-BTH_RS04115	1094.68520709859	-1.19817008810367	0.250151344760396	-4.78978071955329	1.66963669183788e-06	3.55279422984349e-05
gene-BTH_RS35725	233.50090455853	-1.32845759848809	0.277671896123844	-4.78427099404971	1.71609026805258e-06	3.63417010832571e-05
gene-BTH_RS00805	109.013644047702	-2.63169797253169	0.552614154666492	-4.76227029349246	1.9142704196908e-06	4.01543169552202e-05
gene-BTH_RS28575	73.2414864515423	-2.18358264576181	0.45864847274406	-4.76090682848587	1.92725012919274e-06	4.02358918481465e-05
gene-BTH_RS28370	350.918521597808	-1.02716152533517	0.215933969996468	-4.75683156916889	1.96655115182054e-06	4.08636403659986e-05
gene-BTH_RS00750	377.784980249379	-1.81207890753534	0.381333043946706	-4.75195878327448	2.01455444704218e-06	4.14717115470171e-05
gene-BTH_RS09490	318.803111304019	-1.20788620178711	0.255149599748046	-4.73403134075016	2.20103717192951e-06	4.49114578603476e-05
gene-BTH_RS10425	253.702666979924	-1.31228733008639	0.277209534957288	-4.73391844291569	2.20226247484259e-06	4.49114578603476e-05
gene-BTH_RS25900	620.843681250769	1.02446755326061	0.217194508540056	4.71682069747944	2.39558633404765e-06	4.81948414295223e-05
gene-BTH_RS29425	146.97801556379	-1.29254408495234	0.274815620345691	-4.70331374660018	2.55972605969043e-06	5.12640160189585e-05
gene-BTH_RS29420	85.7224361619529	-1.5688614851457	0.333785019824692	-4.70021538405073	2.59887237872905e-06	5.17999489958654e-05
gene-BTH_RS35310	133.556145553359	-2.28222558305525	0.485646955207874	-4.69935116154157	2.60989349888793e-06	5.17999489958654e-05
gene-BTH_RS35485	468.639385748758	1.34432287982283	0.28629370214241	4.69560758676461	2.65815413537883e-06	5.25222776927977e-05
gene-BTH_RS33970	6293.91148758572	1.23228376446447	0.263030852513644	4.68494000870316	2.80041944242945e-06	5.48436126203219e-05
gene-BTH_RS34165	115.199475806172	-2.12847348637966	0.455028139800301	-4.67767441221061	2.9014675793595e-06	5.65722268997584e-05
gene-BTH_RS16320	128.756701685528	-1.77375939986778	0.380517472453596	-4.66144008691767	3.14004480363136e-06	6.06892502221501e-05
gene-BTH_RS34110	664.484390053656	-1.17466611477627	0.252564126997169	-4.65096183192096	3.30390478310735e-06	6.33033877490612e-05
rna-BTH_RS21700	196.949038582255	-2.44644727085696	0.526776759767184	-4.64418223753492	3.4142609507039e-06	6.51358576198943e-05
gene-BTH_RS00725	309.924405972758	-2.17754692914801	0.469683281414834	-4.63620276750867	3.54867869434903e-06	6.74096648119692e-05
gene-BTH_RS22000	90.5329972522315	-2.30222571935615	0.497863875171146	-4.62420720636688	3.76033829130699e-06	7.08223713928712e-05
gene-BTH_RS05275	322.260670222291	-1.2913275505602	0.279759176689277	-4.61585412797539	3.91481862669253e-06	7.31096508090343e-05
gene-BTH_RS10195	599.302660489343	-1.98509486901825	0.432010089080933	-4.5950196978996	4.32708390774996e-06	7.97986390654222e-05
gene-BTH_RS29330	156.971003328649	-2.29232941653009	0.50017260475785	-4.58307671136824	4.58183855378588e-06	8.41461304525158e-05
gene-BTH_RS10730	211.579001495987	1.06472072710654	0.233014805063647	4.56932651474964	4.89293992683243e-06	8.87547217875423e-05
